NPC,r_CR,r_NR,SSE_CR,SSE_NR,SSE_l_CR,SSE_l_NR,SSE_a_CR,SSE_a_NR,Cx_CR,Cy_CR,Cz_CR,Cx_NR,Cy_NR,Cz_NR,Tx_CR,Ty_CR,Tz_CR,Tx_NR,Ty_NR,Tz_NR,el_minor_CR,el_minor_NR,el_major_CR,el_major_NR,el_q_CR,el_q_NR,el_rot_CR,el_rot_NR,el_ssum_CR,el_ssum_NR,el_ssumXY_CR,el_ssumXY_NR,el_ssumZ_CR,el_ssumZ_NR,el_Cx_CR,el_Cy_CR,el_Cz_CR,el_Cx_NR,el_Cy_NR,el_Cz_NR,el_ Tx_CR,el_ Ty_CR,el_ Tz_CR,el_ Tx_NR,el_ Ty_NR,el_ Tz_NR
20,47.106438777770386,48.6995728707338,203.93480664115924,89.916867492727,7.033653419885681,5.922559581237448,196.90115322127357,83.99430791148954,3.8297908332667006,1.9737775184471251,59.85750383712158,2.1031352054958163,0.4136431545499566,1.8491839527550749,-0.06581486552132872,0.04410098667197587,-0.9968568134145284,-0.09537252471809445,-0.0422940162935555,-0.9945427581128209,38.9,41.6,57.8,57.6,0.67,0.72,0.621,0.144,268.1,144.9,71.2,60.9,196.9,84.0,4.012898445708706,1.9562334931514316,59.84463848721178,2.0860689423607917,0.48725922796165744,1.8476899327207117,-0.06581486552132872,0.04410098667197587,-0.9968568134145284,-0.09537252471809445,-0.0422940162935555,-0.9945427581128209
21,54.160991409265065,53.168276479058235,216.22443002953804,97.31819427891784,4.827442358285877,5.223014165648983,211.39698767125216,92.09518011326887,-3.0839369301149615,-1.073310648872968,58.01103892808927,9.569846923648251,-5.01272905824732,1.9152543019679753,-0.15218169566489367,-0.0014201379441857176,0.9883515137403175,-0.13404814225072312,0.17015568157150773,-0.9762572097495957,52.7,49.1,57.4,58.9,0.92,0.83,-1.325,-0.389,529.0,297.3,317.6,205.2,211.4,92.1,-3.2091313583487144,-1.1149905416344377,57.991702192820554,9.398306120021402,-4.791225753460758,1.9774149408207622,-0.15218169566489367,-0.0014201379441857176,0.9883515137403175,-0.13404814225072312,0.17015568157150773,-0.9762572097495957
22,57.98854418739637,61.71672836644461,134.84995938878276,229.10079226973846,4.146126938304994,2.7659304244115432,130.70383245047776,226.3348618453269,8.322022059174977,-8.138345583509,57.05987328653967,9.571290286142734,5.020133522199022,3.762124801854786,0.08300002663720658,-0.046302195288094206,0.9954733056640577,-0.07070462989496451,-0.2196673498844539,0.9730093065876386,54.5,58.8,62.5,65.0,0.87,0.91,-0.513,1.37,267.6,274.5,136.9,48.1,130.7,226.3,8.471924886777867,-8.35827195131823,57.03714539199282,9.222818878121567,4.9653207223004365,3.7244282205597754,0.08300002663720658,-0.046302195288094206,0.9954733056640577,-0.07070462989496451,-0.2196673498844539,0.9730093065876386
23,55.586484691244536,57.00112091811833,373.08818129744355,236.69928743688592,2.7183722331267015,4.112256323655572,370.3698090643168,232.58703111323035,7.092787052249224,8.903414375022333,57.98878706730128,-0.7273597661908916,2.07125144838908,3.0449976709425006,0.033368308056594694,-0.16941129874224348,0.9849803895895117,0.1891660530438893,0.18173497512594494,0.9649811413658657,53.9,54.3,57.8,60.7,0.93,0.89,-1.458,-0.424,458.1,405.8,87.8,173.2,370.4,232.6,7.143123098179599,8.659779186018087,57.9451778920025,-0.6346411851820352,1.9126057445717475,3.056699728671652,0.033368308056594694,-0.16941129874224348,0.9849803895895117,0.1891660530438893,0.18173497512594494,0.9649811413658657
24,55.66815612181084,54.13437004355514,107.90603072942503,105.39107040423036,4.127483663905507,6.274456056224308,103.77854706551952,99.11661434800605,-5.3941482692863145,5.974573839739671,52.9944571731791,-6.378884922408908,-0.9689975925536845,1.3111230374421967,0.1420952544273648,-0.29122773478879693,-0.9460419362581178,-0.06501294892407769,0.19022516200883577,-0.9795854757043446,50.5,47.7,61.6,62.7,0.82,0.76,0.92,0.689,142.9,288.5,39.1,189.4,103.8,99.1,-5.306273136977528,5.81835933526023,53.0557447687304,-5.9839888272752635,-1.1123031723658456,1.2570862146098458,0.1420952544273648,-0.29122773478879693,-0.9460419362581178,-0.06501294892407769,0.19022516200883577,-0.9795854757043446
25,60.64146979829344,59.6109235175245,264.2920308233335,186.90810280105353,2.6234415456551505,5.09596805802438,261.66858927767834,181.81213474302916,-6.1794095615806315,-2.9741589293394006,56.28140268991186,-3.9032996144292644,5.178242020298043,-0.37247855792605056,0.060936460331746115,-0.1646946567287937,0.9844604704340456,0.19465999157198668,0.17631577983059843,-0.9648938975161582,60.0,55.4,61.8,65.4,0.97,0.85,-0.979,-1.455,366.4,414.1,104.8,232.3,261.7,181.8,-6.041014414778243,-2.8099842456460298,56.300301755298406,-3.441747613934738,4.908073355102406,-0.3287320799503925,0.060936460331746115,-0.1646946567287937,0.9844604704340456,0.19465999157198668,0.17631577983059843,-0.9648938975161582
26,53.28013696794676,53.960975745366156,132.99052815494275,153.18358389040387,3.8782135961595032,6.28983727196952,129.11231455878325,146.89374661843434,5.905811499665999,-0.9282742112474693,56.733062349763195,-5.910380821958062,-8.5098314543577,2.25199272352805,0.02844271619462134,-0.006603916449219871,0.9995736091869394,0.009724189309531466,0.11595311761083528,-0.9932070854854994,50.2,47.1,57.5,62.8,0.87,0.75,0.262,-0.325,286.0,276.3,156.9,129.4,129.1,146.9,6.235048951495732,-0.7644072807891642,56.72477657289856,-5.637830615379252,-8.490973559741532,2.256862766793077,0.02844271619462134,-0.006603916449219871,0.9995736091869394,0.009724189309531466,0.11595311761083528,-0.9932070854854994
27,71.14896507275535,72.54552155794399,152.16352338188352,165.7302067021923,3.9667470984513398,4.173761031650042,148.19677628343217,161.55644567054227,4.101681025708908,-0.4944105081208247,58.63788284935446,6.198668510278297,-4.612194673730333,1.7591161173111851,0.15411272804208406,-0.30972368479966383,0.9382539667539623,-0.21543296123642325,0.10291166979199562,-0.9710807522721934,67.2,69.4,75.8,76.6,0.89,0.9,0.321,0.413,248.9,333.1,100.7,171.6,148.2,161.6,4.083608576827304,-0.49979529714655735,58.63907378244957,6.352677248311739,-4.585651242873438,1.7277624635310065,0.15411272804208406,-0.30972368479966383,0.9382539667539623,-0.21543296123642325,0.10291166979199562,-0.9710807522721934
28,66.50512941708467,67.20844051325679,188.23496671961522,184.5014161292644,5.134131975298473,3.1200199633715497,183.10083474431673,181.38139616589285,-1.1716978206417579,-6.999060155313792,59.60094511830374,4.642833027811526,2.756352813712443,6.177936820632051,-0.069742439033485,0.09790261684408097,0.9927492482055785,-0.056297117679117124,-0.01271781028285146,-0.9983330565711189,61.5,64.5,72.7,70.4,0.85,0.92,-1.199,-1.459,353.4,261.7,170.3,80.3,183.1,181.4,-1.2129362608512009,-7.205491632122076,59.61840583399576,4.620234812774324,2.883045810677597,6.1775972113943824,-0.069742439033485,0.09790261684408097,0.9927492482055785,-0.056297117679117124,-0.01271781028285146,-0.9983330565711189
29,62.64473413860367,61.69731867744028,112.74947235130801,96.51321626583159,3.5362733175051986,6.505827882944574,109.21319903380282,90.00738838288702,4.378835503518527,6.353268841041349,57.58766579852217,1.7656446488800757,-1.6006848500800097,2.854732300530538,0.2881927324500458,0.07783790886690123,-0.9544035880623064,-0.026135904304046755,0.0309704944254241,-0.9991785340875046,60.2,55.1,65.9,70.3,0.91,0.78,-0.428,-1.18,240.8,294.5,131.6,204.5,109.2,90.0,4.498457842777965,6.330414501182778,57.621923166368504,1.5709969964370678,-1.737506106100503,2.8555828697145245,0.2881927324500458,0.07783790886690123,-0.9544035880623064,-0.026135904304046755,0.0309704944254241,-0.9991785340875046
30,59.08255896458201,57.46947153207155,128.10838427748396,139.27436630594246,2.588283968298009,3.57954685863023,125.52010030918596,135.69481944731223,-4.751788957736674,1.6127390870704197,56.646074558005594,8.595394277603422,6.252028933880381,0.5082811117960833,-0.048480923725831765,-0.14568242407013787,0.9881428193088986,0.09716696213798698,-0.21901804441064832,-0.9708705772096557,57.2,54.8,61.4,61.0,0.93,0.9,-1.207,-1.543,193.9,267.0,68.4,131.3,125.5,135.7,-4.752361628605708,1.5603892096570986,56.63832849083342,8.70513393717259,6.47457828208995,0.469059350855739,-0.048480923725831765,-0.14568242407013787,0.9881428193088986,0.09716696213798698,-0.21901804441064832,-0.9708705772096557
31,56.96004027750397,56.554491069902205,187.57447644082194,131.95422154013164,2.8735341750641425,3.865871371056632,184.7009422657578,128.088350169075,3.2045446817051437,4.567917839626559,59.89255743618013,-0.15230710076197215,6.869867992269764,-0.46595553559247205,-0.09516314892821529,0.23659597393565113,-0.9669365647256842,0.26650888554262075,-0.13633248265345643,-0.9541417442394894,55.5,53.7,59.0,60.4,0.94,0.89,-1.284,-0.306,297.5,275.4,112.8,147.3,184.7,128.1,3.2372917551771345,4.560745844381299,59.88757967444737,-0.3073154023506275,6.809888345444861,-0.5006819436403037,-0.09516314892821529,0.23659597393565113,-0.9669365647256842,0.26650888554262075,-0.13633248265345643,-0.9541417442394894
32,60.29991036878976,62.30842559209793,168.69862501681507,194.40591816390236,6.606631588500068,3.178593727322248,162.091993428315,191.22732443658012,-2.334629335203399,-3.606769859777296,56.761833080440304,1.7684477761343858,-2.625873038001875,0.3048100706582845,0.053969925016302565,-0.012895679314351094,0.9984592874267616,-0.05540743206277715,0.1175623917950146,-0.9915185830369717,52.8,59.7,69.7,65.6,0.76,0.91,-0.008,-1.281,273.5,289.5,111.4,98.2,162.1,191.2,-1.9830490592608023,-3.64724916633528,56.7423062258839,1.7764855649523617,-2.620026443864844,0.30505412695422995,0.053969925016302565,-0.012895679314351094,0.9984592874267616,-0.05540743206277715,0.1175623917950146,-0.9915185830369717
33,45.5249061356801,48.997950087481144,85.28503822555226,150.17568440220415,8.095194290696277,3.389636622496154,77.18984393485597,146.786047779708,-0.5783250080964704,-4.2267262453029595,56.91986705364848,-1.1542360667935407,3.814967372620366,0.39377588735347346,-0.053850222059355295,0.018731869403592172,0.998373312269917,-0.018082415838706647,-0.3755948083629525,-0.926607557797924,36.6,46.1,58.3,52.7,0.63,0.87,-1.555,1.148,228.5,236.6,151.3,89.8,77.2,146.8,-0.8065699778400952,-4.266327184660311,56.908298993346406,-1.0271000619682038,3.8525247048388858,0.37607123454063723,-0.053850222059355295,0.018731869403592172,0.998373312269917,-0.018082415838706647,-0.3755948083629525,-0.926607557797924
34,64.01310522489308,62.76976337698869,117.44243614943096,217.90218007039277,2.0248307847701335,5.938028782287424,115.41760536466083,211.96415128810534,6.283859567438169,-6.038552759843383,57.084746803340835,-6.02372291807724,0.8033158596921677,1.7721815433509,-0.03749489869781087,-0.025246076315487143,-0.998977861717823,0.28366860843027786,-0.07633238239235485,-0.9558794317221901,63.4,57.7,64.9,69.7,0.98,0.83,0.386,-1.306,178.0,460.5,62.6,248.5,115.4,212.0,6.349154314042668,-5.9702387105944945,57.08056965210445,-5.743177514220434,1.0757048903430162,1.8336849283128784,-0.03749489869781087,-0.025246076315487143,-0.998977861717823,0.28366860843027786,-0.07633238239235485,-0.9558794317221901
35,49.31154967994141,51.826192545610965,185.0826214779977,75.26804934069162,5.792225736129022,3.7441317015700672,179.29039574186868,71.52391763912155,4.260374912209876,4.852461915078554,57.35422381551268,-3.54016817823373,6.656837782020212,3.9918428008160936,-0.22732148024308177,0.012611754987273516,0.973738100443972,-0.020356311006866502,0.06491450185451564,-0.9976831801985899,44.8,48.0,56.1,56.5,0.8,0.85,1.486,1.102,436.5,150.2,257.2,78.7,179.3,71.5,4.065004546342159,4.817314529491002,57.30906936327428,-3.189479595788073,6.248977430036806,3.958149963156608,-0.22732148024308177,0.012611754987273516,0.973738100443972,-0.020356311006866502,0.06491450185451564,-0.9976831801985899
36,62.61407486589961,63.44901711493279,125.32695413916497,198.4322210679498,3.052461887303711,4.347148826462039,122.27449225186126,194.08507224148775,0.015329446224570518,-2.452925422925769,59.5795796625523,1.9933337827089834,3.145247296929389,1.9732983033223732,0.13371325372360995,0.06447373382070598,0.9889205748824638,-0.08520144577886277,0.20631052745295042,-0.9747700651431993,60.3,58.8,65.5,68.9,0.92,0.85,1.545,-1.096,219.2,279.0,96.9,84.9,122.3,194.1,-0.043157731058324836,-2.510946785628483,59.59127055559676,2.0465141835080316,3.2249179504471703,1.9855123094150278,0.13371325372360995,0.06447373382070598,0.9889205748824638,-0.08520144577886277,0.20631052745295042,-0.9747700651431993
