NPC,c_r,c_sse,c_sselat,c_sseax,c_x0,c_y0,c_z0,c_tilt_x,c_tilt_y,c_tilt_z,el_major,el_minor,el_q,el_rot,el_ssum,el_ssumXY,el_ssumZ,ce_x0,ce_y0,cez0,e_tilt_x,e_tilt_y,e_tilt_z
13,60.991274482221286,44.87708918096661,4.24510871354968,40.63198046741692,3.292894703471781,-1.5282446082957537,28.981571510808138,-0.024169015977081654,-0.0015687382713522671,0.00038437436128127556,65.825,57.175,0.8675,-0.516,105.875,65.275,40.625,3.317618637933114,-1.360605638951337,29.016514436081273,-0.024169015977081654,-0.0015687382713522671,0.00038437436128127556
14,56.94069060361235,54.419672558943724,3.2874183167559936,51.13225424218773,-1.6973680970475489,-3.7342118051287927,28.549148112629666,0.11209947449304625,0.02471348401834733,-0.48654081452149456,60.725,53.8,0.885,0.33399999999999996,93.65,42.5,51.125,-1.7027323695819216,-3.7632640745327377,28.55232745005681,0.11209947449304625,0.02471348401834733,-0.48654081452149456
15,59.558669751754465,48.54836179461923,4.956822876970501,43.591538917648734,2.2842442841969883,-0.005591106255297129,28.282556235648855,-0.04801910235787699,-0.11073062178263077,0.9877842005424872,66.35,53.95,0.8150000000000001,0.6857500000000001,88.32499999999999,44.699999999999996,43.6,2.246246138793744,-0.10710311549126939,28.267494209345152,-0.04801910235787699,-0.11073062178263077,0.9877842005424872
16,59.704385953422225,82.32163788798111,3.3160102186728673,79.00562766930823,-1.3450586190827538,-5.441758891801695,33.052537462091514,-0.024473013361809605,-0.12968952555770036,-0.9903192054621093,64.075,55.825,0.8724999999999999,-0.024000000000000077,97.6,18.575000000000003,79.0,-1.3457371389321529,-5.23107234284365,33.02204605116878,-0.024473013361809605,-0.12968952555770036,-0.9903192054621093
17,50.542830769004794,42.81979337248851,4.211392128255908,38.6084012442326,-3.931115100846798,-2.8581763069055603,28.55117047479004,-0.13754377193228629,0.06547807843128364,-0.007446113376514796,56.3,45.65,0.8125,0.734,60.925,22.299999999999997,38.6,-3.89957174708285,-2.743540532424357,28.571772390150297,-0.13754377193228629,0.06547807843128364,-0.007446113376514796
18,52.09037398528761,22.84908301238186,3.885080543736411,18.96400246864545,-6.318850618790003,-2.7835793013304273,31.357223192614438,-0.07868973260368689,-0.22578006091175476,-0.4391370215053073,56.025,49.25,0.8775000000000001,-0.27849999999999997,91.10000000000001,72.125,18.974999999999998,-6.364678556302074,-2.755821302527717,31.374585423216597,-0.07868973260368689,-0.22578006091175476,-0.4391370215053073
19,59.80677342189484,15.589040336227088,4.380479682153974,11.208560654073112,-2.6955852988404634,-4.439949188718815,28.531557863615234,0.000659173461575055,-0.0023392359178754096,-0.0004708099208556027,65.42500000000001,55.025,0.8450000000000001,0.09549999999999997,42.7,31.5,11.2,-2.589234834434647,-4.393558156700589,28.54213196771242,0.000659173461575055,-0.0023392359178754096,-0.0004708099208556027
20,47.90113928353064,51.0624873262582,6.337929203407385,44.724558122850816,2.9121098934426755,1.1206631730438168,30.861727234238682,-0.08148411892732302,0.0009003423612878036,-0.9955722270790334,57.675,40.05,0.6924999999999999,0.38425,60.7,15.975,44.725,3.041683715673358,1.1852141601692245,30.84706106327153,-0.08148411892732302,0.0009003423612878036,-0.9955722270790334
21,53.66124427028164,52.12862312362162,4.891905922130658,47.23671720149096,3.056450597458323,-3.181911099625186,29.93423004757611,-0.14310028735320096,0.08471572400576813,0.006090295099374088,58.224999999999994,50.675,0.8724999999999999,-0.8562500000000001,162.075,114.825,47.25000000000001,3.0941760047231863,-2.982968975453931,29.98062172899518,-0.14310028735320096,0.08471572400576813,0.006090295099374088
22,59.85209639554978,61.39168072142213,3.0979401237070956,58.29374059771503,8.946405211939837,-1.5265782481890366,30.41833585741926,-0.07694758158067255,-0.08665687504370806,-0.011184473283733731,63.625,56.574999999999996,0.89,0.4287500000000001,87.85000000000001,29.55,58.3,8.83835180136233,-1.6821151632489657,30.385067414508995,-0.07694758158067255,-0.08665687504370806,-0.011184473283733731
