NPC,c_r,c_sse,c_sselat,c_sseax,c_x0,c_y0,c_z0,c_tilt_x,c_tilt_y,c_tilt_z,el_major,el_minor,el_q,el_rot,el_ssum,el_ssumXY,el_ssumZ,ce_x0,ce_y0,cez0,e_tilt_x,e_tilt_y,e_tilt_z
10,56.02569634776455,16.982355688646674,6.024640361213841,10.957715327432833,-5.985810191312728,0.6401060684916386,27.242120712466924,0.059200297197163014,0.010453364629055106,-0.4961503622564035,64.225,49.724999999999994,0.7749999999999999,0.7202500000000001,91.125,80.175,10.975,-6.076763959045326,0.5685364140981302,27.240719411791314,0.059200297197163014,0.010453364629055106,-0.4961503622564035
11,57.643864662139876,58.882795938715915,5.578704382269105,53.30409155644681,-0.590270523880677,9.536248327742177,30.179117355980143,0.03329553349682217,-0.128381020820719,0.01570772982183047,65.775,50.85,0.7725000000000001,0.09949999999999998,81.875,28.575000000000003,53.3,-0.64882264634806,9.479467838430647,30.17429848718799,0.03329553349682217,-0.128381020820719,0.01570772982183047
12,58.58989277138768,31.687167760172834,3.726073993559355,27.961093766613477,-5.469427134578153,3.320282617937397,29.039630467275167,-0.03182020926704244,0.07588895575742999,0.9945680528039734,63.45,54.35,0.8574999999999999,0.6275,44.125,16.15,27.950000000000003,-5.34399661941131,3.323953085618645,29.038405370313054,-0.03182020926704244,0.07588895575742999,0.9945680528039734
13,56.56776379524943,46.728234710048426,4.3069505947782165,42.42128411527021,3.1503985550328233,-1.3857307822640208,29.039250743067576,-0.020271860013326003,0.0010015661050739866,0.0008185901611421076,61.55,52.650000000000006,0.855,-0.5367500000000001,107.05,64.65,42.425000000000004,3.1600114634400187,-1.1780183882354731,29.08424448463867,-0.020271860013326003,0.0010015661050739866,0.0008185901611421076
14,56.84257729382357,54.43560509270283,3.2872029788279833,51.14840211387485,-1.7308572341736481,-3.762605858930517,28.539438146802382,0.11214440180877609,0.024664485786588475,-0.48653272954064886,60.65,53.699999999999996,0.885,0.33375,93.675,42.525,51.15,-1.7052465685947018,-3.76015750398303,28.551291552986612,0.11214440180877609,0.024664485786588475,-0.48653272954064886
15,57.88888081154946,48.63125363876177,4.967761026114665,43.663492612647104,2.2352588804802602,-0.08831398405183855,28.29529623850442,-0.04673509175643276,-0.11071757433382265,0.9876656665341231,64.7,52.25,0.8099999999999999,0.6925000000000001,88.6,44.974999999999994,43.675,2.2172211699066784,-0.14718537219955868,28.29387438988399,-0.04673509175643276,-0.11071757433382265,0.9876656665341231
16,58.08877394183059,81.7209884268707,3.328083126682357,78.39290530018836,-1.341995589469949,-5.541329155436397,33.060667930044445,-0.02486384948125266,-0.12900089125369124,-0.990374598621982,62.45,54.2,0.8675,-0.03700000000000003,96.875,18.474999999999998,78.39999999999999,-1.3439668517804733,-5.3246067945602515,33.029537971761656,-0.02486384948125266,-0.12900089125369124,-0.990374598621982
17,58.43071315413232,40.318859518283446,4.1640271798149975,36.15483233846845,-3.8209477635212417,-3.3543085508484585,28.78235309427394,-0.13708545534097022,0.06925001213948437,-0.006763629783623354,64.1,53.525000000000006,0.8374999999999999,-0.032999999999999974,57.550000000000004,21.4,36.15,-3.7464875193179807,-3.2494403728572956,28.81019679769974,-0.13708545534097022,0.06925001213948437,-0.006763629783623354
18,57.63616505397887,23.1497303800314,3.9521531983635105,19.19757718166789,-6.434682042185321,-2.4807328683602066,31.318711884473814,-0.0772018549371015,-0.22606929676423457,-0.4392049487223776,61.65,54.675,0.8875,-0.28500000000000003,92.02499999999999,72.85,19.225,-6.473701406106462,-2.451574501486051,31.329369444730165,-0.0772018549371015,-0.22606929676423457,-0.4392049487223776
19,56.877447727237396,15.889847854597136,4.429845638029206,11.460002216567933,-2.6200722660004656,-4.403922865306985,28.545890570802253,0.0006082382354068898,-0.0025738913507912208,-0.0004898931676683704,62.6,52.1,0.8325,0.09250000000000003,43.574999999999996,32.05,11.425,-2.5277789130569666,-4.356675096370204,28.555808119634467,0.0006082382354068898,-0.0025738913507912208,-0.0004898931676683704
